emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,fx,fy,fz,x,y,z,rx,ry,rz,t
-3,3,9,3,0,0,1,4,-3.03436891709014,4.433343934920681,0.8448355660323639,203.2541046142578,697.9058837890625,143.43882751464844,85.9794921875,176.02589416503906,102.43475341796875,7.346850395202637
-1,-6,-23,4,2,0,-2,-14,-3.0484999757011013,4.370407438526591,0.8455783939161539,203.2541046142578,697.9058837890625,143.43882751464844,85.9794921875,176.02589416503906,102.43475341796875,7.347852468490601
-6,8,17,2,0,1,0,6,-3.0484999757011013,4.370407438526591,0.8455783939161539,203.2541046142578,697.9058837890625,143.43882751464844,85.9794921875,176.02589416503906,102.43475341796875,7.347852468490601
4,11,9,-3,-2,0,-1,-11,-2.9822463355189166,4.503867531211106,0.881858387574435,203.027587890625,698.15283203125,143.43186950683594,85.97879791259766,176.02755737304688,102.43717956542969,7.360885858535767
1,-6,-7,-8,-5,-6,-7,2,-2.9822463355189166,4.503867531211106,0.881858387574435,203.027587890625,698.15283203125,143.43186950683594,85.97879791259766,176.02755737304688,102.43717956542969,7.360885858535767
-6,2,7,-4,-2,0,1,-5,-2.9489124045101196,4.567794605235019,0.8787726909395841,202.87872314453125,698.3185424804688,143.44749450683594,85.97066497802734,176.02532958984375,102.431640625,7.365898847579956
1,0,3,5,1,2,2,5,-2.9489124045101196,4.567794605235019,0.8787726909395841,202.87872314453125,698.3185424804688,143.44749450683594,85.97066497802734,176.02532958984375,102.431640625,7.366901874542236
-2,-1,-11,5,3,1,-2,0,-2.9414488994861796,4.62097082476035,0.8847982521983216,202.671875,698.540283203125,143.46641540527344,85.96115112304688,176.02346801757812,102.42335510253906,7.375925302505493
3,-15,-2,4,-2,-2,-1,-9,-2.9414488994861796,4.62097082476035,0.8847982521983216,202.671875,698.540283203125,143.46641540527344,85.96115112304688,176.02346801757812,102.42335510253906,7.375925302505493
2,4,-11,-10,-5,-4,-6,-6,-3.2100494631602663,4.54766141285625,0.8982159254454256,202.2677001953125,698.9785766601562,143.4764862060547,85.96428680419922,176.02577209472656,102.42098236083984,7.406006574630737
-2,-15,-2,0,-2,-1,2,8,-3.2100494631602663,4.54766141285625,0.8982159254454256,202.2677001953125,698.9785766601562,143.4764862060547,85.96428680419922,176.02577209472656,102.42098236083984,7.406509876251221
-3,3,-11,-17,-2,1,-2,0,-3.2100494631602663,4.54766141285625,0.8982159254454256,202.2677001953125,698.9785766601562,143.4764862060547,85.96428680419922,176.02577209472656,102.42098236083984,7.406509876251221
-2,9,21,15,3,0,-2,4,-3.2100494631602663,4.54766141285625,0.8982159254454256,202.2677001953125,698.9785766601562,143.4764862060547,85.96428680419922,176.02577209472656,102.42098236083984,7.406509876251221
2,-1,5,5,1,1,1,10,-3.0713149732041023,4.7811629253361465,1.0429007150795273,201.8096923828125,699.4755249023438,143.46839904785156,85.96575164794922,176.02685546875,102.42195892333984,7.431064605712891
0,2,4,-4,-3,-3,-5,-19,-3.0713149732041023,4.7811629253361465,1.0429007150795273,201.8096923828125,699.4755249023438,143.46839904785156,85.96575164794922,176.02685546875,102.42195892333984,7.431064605712891
3,-8,-10,-6,-4,-1,-4,10,-3.063734602750381,4.792150091371651,1.04379259260192,201.8096923828125,699.4755249023438,143.46839904785156,85.96575164794922,176.02685546875,102.42195892333984,7.431064605712891
1,3,-2,-7,0,1,4,8,-3.063734602750381,4.792150091371651,1.04379259260192,201.8096923828125,699.4755249023438,143.46839904785156,85.96575164794922,176.02685546875,102.42195892333984,7.431064605712891
2,-7,-14,0,1,0,3,-5,-3.063734602750381,4.792150091371651,1.04379259260192,201.7390899658203,699.5502319335938,143.47076416015625,85.96613311767578,176.02734375,102.42333221435547,7.436077833175659
-2,6,16,0,2,-1,-1,6,-3.177547732677229,4.738745783951999,1.0307769887279012,201.7390899658203,699.5502319335938,143.47076416015625,85.96613311767578,176.02734375,102.42333221435547,7.436077833175659
-3,2,4,-7,-3,-2,-4,-12,-3.177547732677229,4.738745783951999,1.0307769887279012,201.7390899658203,699.5502319335938,143.47076416015625,85.96613311767578,176.02734375,102.42333221435547,7.436077833175659
-2,-9,-3,9,-1,2,-2,-7,-3.177547732677229,4.738745783951999,1.0307769887279012,201.7390899658203,699.5502319335938,143.47076416015625,85.96613311767578,176.02734375,102.42333221435547,7.4410905838012695
-3,-7,-1,-1,-1,1,3,-2,-3.2724405384009487,4.702812635570934,1.0167998031094765,201.2266387939453,700.103271484375,143.5018768310547,85.9598617553711,176.0254669189453,102.41883850097656,7.4610302448272705
3,-11,-30,-4,-1,-1,3,4,-3.187193778729441,4.932667355691097,1.0387240111683849,201.2266387939453,700.103271484375,143.5018768310547,85.9598617553711,176.0254669189453,102.41883850097656,7.4610302448272705
1,7,22,3,1,-3,0,8,-3.187193778729441,4.932667355691097,1.0387240111683849,201.2266387939453,700.103271484375,143.5018768310547,85.9598617553711,176.0254669189453,102.41883850097656,7.4610302448272705
1,-8,-12,5,2,-2,-2,-22,-3.187193778729441,4.932667355691097,1.0387240111683849,201.2266387939453,700.103271484375,143.5018768310547,85.9598617553711,176.0254669189453,102.41883850097656,7.4610302448272705
1,14,22,-3,0,0,2,10,-3.187987457908603,4.934931101714818,1.0319884534854116,201.2266387939453,700.103271484375,143.5018768310547,85.9598617553711,176.0254669189453,102.41883850097656,7.466042995452881
-4,1,16,2,-3,-1,-4,-15,-3.187987457908603,4.934931101714818,1.0319884534854116,201.2266387939453,700.103271484375,143.5018768310547,85.9598617553711,176.0254669189453,102.41883850097656,7.466042995452881
1,-3,-9,1,1,-2,-7,0,-3.3897482576722604,4.845705286840593,0.9925901113642069,200.95492553710938,700.401123046875,143.50376892089844,85.96554565429688,176.0270233154297,102.4221420288086,7.481082439422607
-2,0,-1,-3,-4,-3,2,9,-3.3897482576722604,4.845705286840593,0.9925901113642069,200.95492553710938,700.401123046875,143.50376892089844,85.96554565429688,176.0270233154297,102.4221420288086,7.481082439422607
-4,-7,1,-1,1,0,-2,-12,-3.3217130441169997,4.892308226208146,1.0349738633028727,200.95492553710938,700.401123046875,143.50376892089844,85.96554565429688,176.0270233154297,102.4221420288086,7.482085466384888
-2,11,-6,-8,-2,0,0,12,-3.3217130441169997,4.892308226208146,1.0349738633028727,200.95492553710938,700.401123046875,143.50376892089844,85.96554565429688,176.0270233154297,102.4221420288086,7.482085466384888
-3,-6,0,0,-3,1,1,-19,-3.3993288601335463,4.767273975996029,0.9785787843705664,200.62290954589844,700.7639770507812,143.52249145507812,85.97048950195312,176.0265350341797,102.4301528930664,7.496122121810913
1,-17,-26,0,-2,0,2,3,-3.3993288601335463,4.767273975996029,0.9785787843705664,200.62290954589844,700.7639770507812,143.52249145507812,85.97048950195312,176.0265350341797,102.4301528930664,7.496122121810913
0,-6,-17,-4,-1,-3,0,-1,-3.360240238609786,5.014744186995527,1.0896548796748506,200.22996520996094,701.1913452148438,143.5450897216797,85.97089385986328,176.02581787109375,102.43407440185547,7.521183729171753
-2,13,7,3,-1,-1,-4,-8,-3.360240238609786,5.014744186995527,1.0896548796748506,200.22996520996094,701.1913452148438,143.5450897216797,85.97089385986328,176.02581787109375,102.43407440185547,7.521183729171753
3,8,17,8,1,-1,2,9,-3.360240238609786,5.014744186995527,1.0896548796748506,200.22996520996094,701.1913452148438,143.5450897216797,85.97089385986328,176.02581787109375,102.43407440185547,7.521183729171753
1,-9,-11,0,1,0,-2,-4,-3.360240238609786,5.014744186995527,1.0896548796748506,200.22996520996094,701.1913452148438,143.5450897216797,85.97089385986328,176.02581787109375,102.43407440185547,7.522186517715454
1,6,7,-1,-4,-1,0,-2,-3.4792969297057312,4.946926737678794,1.0892102904806358,200.0891571044922,701.3450927734375,143.55923461914062,85.97125244140625,176.02662658691406,102.43299102783203,7.531710147857666
-2,-25,-21,8,4,1,1,-17,-3.4792969297057312,4.946926737678794,1.0892102904806358,200.0891571044922,701.3450927734375,143.55923461914062,85.97125244140625,176.02662658691406,102.43299102783203,7.531710147857666
1,1,-4,-3,-4,-4,-5,26,-3.4393503315032032,4.944666645837825,1.1289334488147296,199.8935546875,701.552978515625,143.5592803955078,85.97683715820312,176.02903747558594,102.435302734375,7.541735887527466
0,1,1,1,-1,1,3,-6,-3.4393503315032032,4.944666645837825,1.1289334488147296,199.8935546875,701.552978515625,143.5592803955078,85.97683715820312,176.02903747558594,102.435302734375,7.541735887527466
-2,-3,-6,-8,-5,-3,0,9,-3.3944379589607228,4.913059137617297,1.1427447867475704,199.8223419189453,701.6332397460938,143.5653839111328,85.97453308105469,176.0283660888672,102.43179321289062,7.545746326446533
2,1,-1,-2,0,0,2,-8,-3.455140598637334,4.81912830240876,1.0824132885016242,199.8223419189453,701.6332397460938,143.5653839111328,85.97453308105469,176.0283660888672,102.43179321289062,7.546749591827393
-1,-3,-4,-8,-5,-1,-3,-2,-3.3371798941140582,4.972219251920068,1.1420511477448518,199.2523651123047,702.2537231445312,143.62332153320312,85.97028350830078,176.0265350341797,102.42811584472656,7.570811986923218
-5,-2,-11,-7,2,1,2,3,-3.4008020599140467,4.975591401679162,1.1273981098887682,199.2523651123047,702.2537231445312,143.62332153320312,85.97028350830078,176.0265350341797,102.42811584472656,7.571815013885498
2,-1,11,12,2,1,-3,-7,-3.4008020599140467,4.975591401679162,1.1273981098887682,199.2523651123047,702.2537231445312,143.62332153320312,85.97028350830078,176.0265350341797,102.42811584472656,7.571815013885498
-3,-18,-16,6,1,-1,3,14,-3.4008020599140467,4.975591401679162,1.1273981098887682,199.2523651123047,702.2537231445312,143.62332153320312,85.97028350830078,176.0265350341797,102.42811584472656,7.571815013885498
-2,-3,-1,-4,-1,0,4,0,-3.4376015492177836,4.9480896855173215,1.1339165739822237,199.0734405517578,702.4552612304688,143.6403350830078,85.96419525146484,176.02467346191406,102.42436218261719,7.580838203430176
2,15,4,-11,-2,-3,-8,-14,-3.412608396948067,4.973118550176606,1.141536354198096,199.0734405517578,702.4552612304688,143.6403350830078,85.96419525146484,176.02467346191406,102.42436218261719,7.580838203430176
-2,-12,-16,-6,2,2,-2,0,-3.412608396948067,4.973118550176606,1.141536354198096,199.0734405517578,702.4552612304688,143.6403350830078,85.96419525146484,176.02467346191406,102.42436218261719,7.581840991973877
1,-1,-8,-6,-3,-1,-2,11,-3.412608396948067,4.973118550176606,1.141536354198096,199.0734405517578,702.4552612304688,143.6403350830078,85.96419525146484,176.02467346191406,102.42436218261719,7.581840991973877
-3,-7,-9,10,1,2,5,9,-3.49005998961545,4.993944836198375,1.1169588912314574,198.8236846923828,702.7347412109375,143.6841583251953,85.95880889892578,176.02252197265625,102.41889953613281,7.601548671722412
-1,9,12,-5,-3,0,0,-7,-3.49005998961545,4.993944836198375,1.1169588912314574,198.8236846923828,702.7347412109375,143.6841583251953,85.95880889892578,176.02252197265625,102.41889953613281,7.601548671722412
-1,-18,-20,7,1,0,1,-10,-3.440798109034698,5.0891741546197204,1.1287344946123907,198.8236846923828,702.7347412109375,143.6841583251953,85.95880889892578,176.02252197265625,102.41889953613281,7.601548671722412
-2,13,21,-6,-3,-3,-4,6,-3.440798109034698,5.0891741546197204,1.1287344946123907,198.8236846923828,702.7347412109375,143.6841583251953,85.95880889892578,176.02252197265625,102.41889953613281,7.601548671722412
-2,-7,-13,0,0,1,2,-1,-3.468616779873818,4.967933007061092,1.1398070996605998,198.54273986816406,703.0328369140625,143.7061309814453,85.96568298339844,176.02525329589844,102.4214096069336,7.626610040664673
0,9,1,-13,-2,-3,-4,-7,-3.468616779873818,4.967933007061092,1.1398070996605998,198.54273986816406,703.0328369140625,143.7061309814453,85.96568298339844,176.02525329589844,102.4214096069336,7.626610040664673
1,2,23,2,-2,-3,0,8,-3.468616779873818,4.967933007061092,1.1398070996605998,198.54273986816406,703.0328369140625,143.7061309814453,85.96568298339844,176.02525329589844,102.4214096069336,7.626610040664673
3,-6,-20,-10,-7,-1,-2,-5,-3.468616779873818,4.967933007061092,1.1398070996605998,198.2437286376953,703.3579711914062,143.7327880859375,85.96260833740234,176.024658203125,102.41820526123047,7.631121397018433
0,-9,-13,4,1,0,0,10,-3.488362627206719,5.182030670153976,1.2046051021247508,198.0579376220703,703.5536499023438,143.7362823486328,85.96986389160156,176.02745056152344,102.42805480957031,7.64114785194397
1,-9,-11,0,-1,-2,-2,-20,-3.488362627206719,5.182030670153976,1.2046051021247508,198.0579376220703,703.5536499023438,143.7362823486328,85.96986389160156,176.02745056152344,102.42805480957031,7.64114785194397
-4,4,3,-2,-3,-2,-1,17,-3.59491212764276,5.059890598941386,1.1897386100033032,197.7735595703125,703.85546875,143.75135803222656,85.98062133789062,176.03001403808594,102.44273376464844,7.656187057495117
1,-3,-2,4,1,-2,-3,-23,-3.59491212764276,5.059890598941386,1.1897386100033032,197.581298828125,704.0656127929688,143.7747802734375,85.97999572753906,176.02821350097656,102.44255065917969,7.661200523376465
-2,1,-10,-15,-7,-3,0,2,-3.6119755725298752,5.1575431425493266,1.2223127063267734,197.581298828125,704.0656127929688,143.7747802734375,85.97999572753906,176.02821350097656,102.44255065917969,7.661200523376465
-5,-7,-9,13,5,2,2,10,-3.6119755725298752,5.1575431425493266,1.2223127063267734,197.581298828125,704.0656127929688,143.7747802734375,85.97999572753906,176.02821350097656,102.44255065917969,7.661200523376465
-3,8,11,5,3,0,1,-7,-3.6119755725298752,5.1575431425493266,1.2223127063267734,197.5034942626953,704.1474609375,143.7783660888672,85.98211669921875,176.02833557128906,102.44420623779297,7.666213512420654
-3,7,11,-10,-4,-3,-2,5,-3.6119755725298752,5.1575431425493266,1.2223127063267734,197.5034942626953,704.1474609375,143.7783660888672,85.98211669921875,176.02833557128906,102.44420623779297,7.666213512420654
-3,-4,-4,0,-3,-2,0,3,-3.7171213014704376,5.277972638365129,1.2101010510964592,197.15927124023438,704.494140625,143.79034423828125,86.00253295898438,176.03265380859375,102.46092987060547,7.68626594543457
-2,0,-11,-9,-1,2,4,1,-3.7171213014704376,5.277972638365129,1.2101010510964592,197.15927124023438,704.494140625,143.79034423828125,86.00253295898438,176.03265380859375,102.46092987060547,7.68626594543457
-3,-4,0,2,0,-1,-2,-6,-3.7171213014704376,5.277972638365129,1.2101010510964592,197.15927124023438,704.494140625,143.79034423828125,86.00253295898438,176.03265380859375,102.46092987060547,7.68626594543457
-5,3,9,-3,-3,-3,-5,21,-3.7171213014704376,5.277972638365129,1.2101010510964592,197.07830810546875,704.5762329101562,143.80055236816406,86.00572967529297,176.0331268310547,102.4638671875,7.691279172897339
1,8,7,-3,-4,-4,-2,-11,-3.8052390335235535,5.20618653853275,1.271400673445288,196.88369750976562,704.7844848632812,143.82359313964844,86.00924682617188,176.03305053710938,102.46842956542969,7.701305150985718
1,-6,32,29,7,3,5,2,-3.8052390335235535,5.20618653853275,1.271400673445288,196.88369750976562,704.7844848632812,143.82359313964844,86.00924682617188,176.03305053710938,102.46842956542969,7.701305150985718
-2,3,-9,-2,-1,0,-1,0,-3.8052390335235535,5.20618653853275,1.271400673445288,196.88369750976562,704.7844848632812,143.82359313964844,86.00924682617188,176.03305053710938,102.46842956542969,7.702308177947998
3,2,4,-5,-3,-4,-2,-1,-3.8052390335235535,5.20618653853275,1.271400673445288,196.72650146484375,704.9535522460938,143.83287048339844,86.00907897949219,176.0330810546875,102.46997833251953,7.706318616867065
-3,-3,-6,3,2,-1,-2,1,-3.8872394626782834,5.293833496980277,1.248286389649918,196.52658081054688,705.1585083007812,143.83892822265625,86.01868438720703,176.03639221191406,102.48112487792969,7.721355199813843
0,7,22,-7,-5,-2,-1,11,-3.8872394626782834,5.293833496980277,1.248286389649918,196.52658081054688,705.1585083007812,143.83892822265625,86.01868438720703,176.03639221191406,102.48112487792969,7.721355199813843
1,-6,-35,-11,-1,0,2,-10,-3.8872394626782834,5.293833496980277,1.248286389649918,196.40545654296875,705.2852172851562,143.85751342773438,86.02017974853516,176.0369873046875,102.4819564819336,7.725719451904297
2,10,44,16,8,5,-1,-4,-3.9582326672786796,5.255669757382335,1.2925635032193272,196.40545654296875,705.2852172851562,143.85751342773438,86.02017974853516,176.0369873046875,102.4819564819336,7.72692346572876
-1,-9,-10,0,-2,-1,-2,-3,-3.9092884104342525,5.330048230962073,1.3236338297593884,196.18527221679688,705.5162353515625,143.8793182373047,86.02388763427734,176.0377197265625,102.48261260986328,7.73644757270813
4,9,-4,-13,-3,0,1,12,-3.9092884104342525,5.330048230962073,1.3236338297593884,196.18527221679688,705.5162353515625,143.8793182373047,86.02388763427734,176.0377197265625,102.48261260986328,7.73644757270813
-3,1,7,7,2,-1,-1,-22,-4.051337211092792,5.42245364901943,1.2575320103042105,195.91123962402344,705.8177490234375,143.905029296875,86.01850128173828,176.0364532470703,102.47345733642578,7.74551796913147
-1,-12,-22,-3,-2,-1,0,13,-4.051337211092792,5.42245364901943,1.2575320103042105,195.91123962402344,705.8177490234375,143.905029296875,86.01850128173828,176.0364532470703,102.47345733642578,7.74551796913147
1,-2,-11,-7,-3,-1,-1,1,-3.98287942251275,5.514212633985457,1.354230409523315,195.70858764648438,706.0370483398438,143.94287109375,86.01399993896484,176.0352325439453,102.4686050415039,7.760920763015747
-2,0,7,8,0,0,-1,5,-3.98287942251275,5.514212633985457,1.354230409523315,195.70858764648438,706.0370483398438,143.94287109375,86.01399993896484,176.0352325439453,102.4686050415039,7.760920763015747
